,id,tag_reco
2555,89585,"['팝', '힙합', '기분전환', '알앤비', '소울', '랩', '드라이브', '신나는', '사랑', '클럽']"
2556,11609,"['드라이브', '감성', '팝', '신나는', '스트레스', '휴식', '여행', 'Pop', '잔잔한', '힙합']"
2557,51169,"['겨울', '크리스마스', '캐롤', '사랑', '설렘', '기분전환', '휴식', '힐링', '눈', '연말']"
2558,47452,"['팝', '추억', '올드팝', '회상', '기분전환', '휴식', '힐링', '락', '팝송', '사랑']"
2559,56720,"['발라드', '이별', '슬픔', '추억', '새벽', '회상', '밤', '감성', '사랑', '잔잔한']"
2560,72308,"['기분전환', '감성', '드라이브', '휴식', '신나는', '팝송', '잔잔한', '힙합', 'Pop', '여행']"
2561,6563,"['뉴에이지', '힐링', '휴식', '여행', '산책', '기분전환', '감성', '드라이브', '잔잔한', '카페']"
2562,61202,"['기분전환', '카페', '힙합', '힐링', '여름', '랩', '여행', '매장음악', '휴식', '재즈힙합']"
2563,137379,"['뉴에이지', '피아노', '힐링', '휴식', '연주곡', '잔잔한', '클래식', '카페', '새벽', '감성']"
2564,63436,"['잔잔한', '새벽', '밤', '휴식', '힐링', '감성', '발라드', '이별', '인디', '사랑']"
2565,87613,"['카페', '드라이브', '감성', '겨울', '발라드', '오후', '사랑', '휴식', '잔잔한', '이별']"
2566,139775,"['감성', '사랑', '카페', '기분전환', '발라드', '드라이브', '잔잔한', '휴식', '이별', '밤']"
2567,40185,"['랩', '기분전환', '드라이브', '감성', '국내힙합', '알앤비', '감성힙합', '스트레스', '신나는', '운동']"
2568,127293,"['재즈', '카페', '여름', '커피', '기분전환', '힐링', 'Jazz', '휴식', '브라질', '삼바']"
2569,26806,"['기분전환', '힐링', '휴식', '사랑', '새벽', '밤', '설렘', '추억', '드라이브', '감성']"
2570,149910,"['잔잔한', '카페', '휴식', '힐링', '새벽', '공부', '집중', '독서', '연주곡', '뉴에이지']"
2571,35126,"['기분전환', '잔잔한', '감성', '카페', '새벽', '밤', '사랑', '드라이브', '여행', '추억']"
2572,94656,"['기분전환', '드라이브', '감성', '신나는', '휴식', '카페', '잔잔한', '힐링', 'Pop', '사랑']"
2573,81391,"['힐링', '기분전환', '잔잔한', '드라이브', '카페', '새벽', '발라드', '밤', '사랑', '인디']"
2574,78235,"['잔잔한', '기분전환', '새벽', '휴식', '카페', '드라이브', '밤', '분위기', '발라드', '사랑']"
2575,40763,"['기분전환', '설렘', '감성', '휴식', '잔잔한', '드라이브', '힐링', '발라드', '새벽', '이별']"
2576,103335,"['EDM', '기분전환', '드라이브', '신나는', 'Pop', 'electronica', '일렉', '팝', '클럽', '댄스']"
2577,89891,"['밤', '잔잔한', '감성', '휴식', '이별', '힐링', '슬픔', '추억', '사랑', '발라드']"
2578,83126,"['사랑', '설렘', '기분전환', '휴식', '힐링', '인디', '감성', '봄', '카페', '드라이브']"
2579,32768,"['힙합', '랩', '기분전환', '드라이브', '감성', '국내힙합', '감성힙합', '신나는', '휴식', '국힙']"
2580,78519,"['댄스', '추억', '기분전환', '신나는', '드라이브', '회상', '스트레스', '운동', '휴식', '노래방']"
2581,137056,"['기분전환', '드라이브', '운동', '신나는', '여행', '휴식', '주말', '노동요', '스트레스', '카페']"
2582,126010,"['기분전환', '드라이브', '신나는', '아침', '감성', '힐링', '카페', '휴식', '잔잔한', '여행']"
2583,79812,"['힙합', '기분전환', 'HipHop', '신나는', '드라이브', 'Rap', '감성', '국내힙합', '스트레스', '외힙']"
2584,152989,"['기분전환', '드라이브', '감성', '팝', '분위기', 'Pop', '카페', '트렌디', '매장음악', '휴식']"
2585,89693,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2586,129276,"['추억', '이별', '슬픔', '사랑', '밤', '새벽', '기분전환', '잔잔한', '힐링', '휴식']"
2587,53008,"['추억', '댄스', '기분전환', '회상', '발라드', '사랑', '설렘', '드라이브', '힐링', '휴식']"
2588,93339,"['발라드', '새벽', '잔잔한', '밤', '이별', '휴식', '힐링', '추억', '슬픔', '감성']"
2589,20395,"['기분전환', '휴식', '힐링', '산책', '드라이브', '감성', '여름', '잔잔한', '카페', '사랑']"
2590,95726,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2591,6549,"['데이식스', '밴드', '기분전환', '드라이브', '록', '감성', '신나는', '아이돌', '잔잔한', '밴드음악']"
2592,25689,"['밤', '잔잔한', '감성', '이별', '휴식', '힐링', '슬픔', '추억', '발라드', '기분전환']"
2593,132280,"['기분전환', '팝', '드라이브', '감성', '휴식', 'Pop', '카페', '잔잔한', '여행', '매장음악']"
2594,11742,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2595,95766,"['발라드', '이별', '슬픔', '추억', '사랑', '회상', '감성', '새벽', '잔잔한', '밤']"
2596,87988,"['뉴에이지', '힐링', '휴식', '잔잔한', '피아노', '연주곡', '카페', '새벽', '감성', '밤']"
2597,62304,"['잔잔한', '밤', '휴식', '힐링', '기분전환', '사랑', '카페', '발라드', '드라이브', '비오는날']"
2598,42842,"['사랑', '기분전환', '추억', '힐링', '휴식', '회상', '이별', '슬픔', '드라이브', '잔잔한']"
2599,147959,"['인디', '사랑', '설렘', '휴식', '힐링', '기분전환', '감성', '잔잔한', '카페', '밤']"
2600,5442,"['발라드', '잔잔한', '기분전환', '새벽', '사랑', '카페', '이별', '휴식', '밤', '드라이브']"
2601,40734,"['기분전환', '휴식', '힐링', '댄스', '사랑', '드라이브', '추억', '신나는', '운동', '여행']"
2602,40137,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2603,96976,"['기분전환', '발라드', '사랑', '휴식', '드라이브', '감성', '추억', '힐링', '설렘', '잔잔한']"
2604,74132,"['힙합', '빌보드Hot50', '기분전환', '드라이브', '팝', '신나는', '감성', 'LilNasX', '여행', '팝송']"
2605,143135,"['겨울', '기분전환', '감성', '발라드', '휴식', '잔잔한', '이별', '카페', '크리스마스', '연말']"
2606,139474,"['발라드', '감성', '기분전환', '드라이브', '사랑', '휴식', '잔잔한', '추억', '이별', '카페']"
2607,108591,"['기분전환', '여행', '감성', '여름', '카페', '휴식', '신나는', '팝', '힐링', '밤']"
2608,48748,"['감성', '추억', '이별', '새벽', '잔잔한', '밤', '기분전환', '발라드', '사랑', '힐링']"
2609,122363,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2610,100415,"['휴식', '카페', '감성', '힐링', '드라이브', '잔잔한', '매장음악', '사랑', '여행', '인디']"
2611,126623,"['드라이브', '감성', '휴식', '여행', '잔잔한', '스트레스', '카페', '힐링', '힙합', '사랑']"
2612,126728,"['젠틀맨', '시카고소울', '시카고', '소울', '가이리치', 'soul', 'gentlemen', 'gentleman', 'WindyCity', 'Chicagosoul']"
2613,109305,"['랩', '외힙', '기분전환', 'HipHop', '신나는', '감성', '알앤비', '드라이브', '외국힙합', '올드스쿨']"
2614,52415,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2615,43364,"['감성', '발라드', '잔잔한', '기분전환', '사랑', '이별', '휴식', '새벽', '추억', '밤']"
2616,22904,"['기분전환', '드라이브', '신나는', '여행', '휴식', '감성', '시원한', '댄스', '사랑', '스트레스']"
2617,134396,"['감성', '휴식', '새벽', '잔잔한', '기분전환', '드라이브', '카페', '발라드', '위로', '사랑']"
2618,48133,"['기분전환', '클럽', '운동', '스트레스', '댄스', '여행', '매장음악', '팝', 'Pop', '여름']"
2619,33793,"['휴식', '잔잔한', '추억', '힐링', '발라드', '드라이브', '이별', '새벽', '카페', '밤']"
2620,132265,"['클래식', '설렘', '사랑', '휴식', '힐링', '기분전환', '비오는날', '매장음악', '여행', '추억']"
2621,44086,"['기분전환', '인디', 'RnB', '사랑', '감성', '드라이브', '혁오', '이효리', '조용한', '저녁노을']"
2622,63079,"['기분전환', '드라이브', 'Pop', '팝', '신나는', '스트레스', '힙합', '팝송', '트렌디', '여행']"
2623,9598,"['발라드', '감성', '사랑', '기분전환', '잔잔한', '이별', '새벽', '휴식', '밤', '힐링']"
2624,52906,"['드라이브', '신나는', '매장음악', '감성', '스트레스', '여행', '여름', '휴식', '팝', '운동']"
2625,123101,"['뉴에이지', '힐링', '휴식', '잔잔한', '기분전환', '피아노', '카페', '겨울', '독서', '연주곡']"
2626,118307,"['드라이브', '감성', '신나는', '힙합', '휴식', '카페', '사랑', '잔잔한', '힐링', '여행']"
2627,92525,"['추억', '감성', '발라드', '기분전환', '신나는', '회상', '아이돌', 'Pop', 'OST', '드라이브']"
2628,65256,"['잔잔한', '힐링', '뉴에이지', '휴식', '매장음악', '카페', '감성', '피아노', '연주곡', '기분전환']"
2629,45259,"['힙합', '랩', '기분전환', '기리보이', '국내힙합', '국힙', '감성', '드라이브', '신나는', '트렌디']"
2630,116107,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2631,59187,"['힙합', '드라이브', '랩', '국내힙합', '기분전환', '신나는', '국힙', '트렌디', '감성', '여행']"
2632,145971,"['드라이브', '기분전환', '알앤비', '신나는', '랩', '감성', '트렌디', 'Pop', '팝', '그루브']"
2633,20015,"['일렉', '클럽', '운동', '기분전환', '스트레스', 'EDM', '드라이브', '팝', '신나는', '댄스']"
2634,146946,"['휴식', '힐링', '기분전환', '발라드', '사랑', '봄', '락', '설렘', '카페', '드라이브']"
2635,122157,"['팝송', 'Pop', '기분전환', '팝송모음', '팝', '드라이브', '감성', '신나는', '휴식', '매장음악']"
2636,98688,"['사랑', '기분전환', '감성', '카페', '휴식', '힐링', '봄', '잔잔한', '드라이브', '인디']"
2637,60647,"['힙합', '랩', '드라이브', '기분전환', '새벽', '감성', '매장음악', '휴식', '신나는', '스트레스']"
2638,74301,"['랩', '알앤비', '드라이브', '기분전환', '감성', '신나는', 'HipHop', '국내힙합', '트렌디', '감성힙합']"
2639,114447,"['발라드', 'OST', '이별', '추억', '슬픔', '사랑', '회상', '감성', '기분전환', '새벽']"
2640,82343,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2641,22475,"['기분전환', '휴식', '힐링', '팝', '드라이브', '사랑', '발라드', '잔잔한', '힙합', '새벽']"
2642,101449,"['발라드', '힐링', '휴식', '기분전환', '추억', '감성', '회상', '새벽', '잔잔한', '사랑']"
2643,108437,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2644,103111,"['힙합', '기분전환', '랩', '드라이브', '새벽', '휴식', '밤', '알앤비', '스트레스', '잔잔한']"
2645,77397,"['신나는', '기분전환', '드라이브', '힙합', '스트레스', '운동', '매장음악', '랩', '여행', '팝']"
2646,31950,"['기분전환', '발라드', '감성', '사랑', '드라이브', '추억', '휴식', '스트레스', '잔잔한', '힐링']"
2647,136801,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2648,144663,"['잔잔한', '휴식', '밤', '감성', '기분전환', '사랑', '카페', '추억', '회상', '드라이브']"
2649,71084,"['노래방', '신나는', '드라이브', '기분전환', '트로트', '코인노래방', '코노', '여행', '추천곡', '송가인']"
2650,37623,"['감성', '휴식', '힐링', '새벽', '기분전환', '밤', '카페', '발라드', '사랑', '매장음악']"
2651,16719,"['팝', '휴식', '기분전환', '힐링', '잔잔한', '드라이브', '까페', '새벽', '밤', '락']"
2652,74336,"['감성', '인디', '잔잔한', '어쿠스틱', '추억', '휴식', '기분전환', '힐링', '카페', '가요']"
2653,131245,"['발라드', '추억', '회상', '이별', '기분전환', '사랑', '감성', '슬픔', '휴식', '새벽']"
2654,32792,"['드라이브', '발라드', '인디', '어쿠스틱', '기분전환', '산책', '감성', '카페', '휴식', '우울']"
2655,59703,"['추억', '발라드', '회상', '감성', '휴식', '잔잔한', '힐링', '기분전환', '사랑', '가을']"
2656,34983,"['잔잔한', '기분전환', '카페', '발라드', '휴식', '새벽', '드라이브', '사랑', '밤', '힐링']"
2657,11364,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2658,93559,"['까페', '운동', '여름', '드라이브', '매장음악', '기분전환', '여행', '산책', '힐링', '휴식']"
2659,12843,"['기분전환', '드라이브', '매장음악', '팝', '신나는', '스트레스', 'Pop', '클럽', '일렉', 'EDM']"
2660,114705,"['슬픔', '사랑', '감성', '발라드', '추억', '새벽', '밤', '잔잔한', '회상', '눈물']"
2661,44848,"['감성', '인디', '카페', '기분전환', '이별', '휴식', '새벽', '사랑', '가을', '잔잔한']"
2662,114873,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2663,90869,"['감성', '잔잔한', '카페', '발라드', '새벽', '기분전환', '휴식', '밤', '사랑', '인디']"
2664,33133,"['발라드', '감성', '새벽', '잔잔한', '이별', '휴식', '밤', '기분전환', '추억', '사랑']"
2665,53362,"['사랑', '설렘', '고백', '기분전환', '드라이브', '달달', '감성', '썸', '카페', '연애']"
2666,39186,"['카페', '감성', '발라드', '기분전환', '가을', '이별', '잔잔한', '휴식', '사랑', '밤']"
2667,23941,"['감성', '잔잔한', '밤', '휴식', '기분전환', '발라드', '카페', '이별', '힐링', '사랑']"
2668,114322,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2669,41952,"['드라이브', '기분전환', '신나는', '여행', '운동', '스트레스', '팝', 'Pop', '트렌디', 'Rock']"
2670,135550,"['록', '락', 'Pop', 'Metal', '기분전환', 'electronica', '메탈', '드라이브', '스쿨오브록', '영국']"
2671,10300,"['기분전환', '추억', '감성', '드라이브', 'FM4U', '휴식', '회상', '신나는', '힐링', '여행']"
2672,50399,"['감성', '기분전환', '새벽', '밤', '사랑', '휴식', '드라이브', '잔잔한', '카페', '알앤비']"
2673,89207,"['알앤비', '랩', '흑인음악', 'HIPHOPLE', '블랙뮤직', '국내힙합', '외힙', '기분전환', 'HipHop', '국힙']"
2674,68638,"['사랑', '설렘', '발라드', '기분전환', '휴식', '힐링', '추억', '고백', '봄', '회상']"
2675,67345,"['감성', '새벽', '팝', '이별', '기분전환', '추억', '드라이브', 'Pop', '슬픔', '휴식']"
2676,79980,"['잔잔한', '새벽', '휴식', '힐링', '밤', '기분전환', '사랑', '발라드', '인디', '카페']"
2677,61149,"['잔잔한', '기분전환', '카페', '발라드', '휴식', '사랑', '새벽', '드라이브', '밤', '이별']"
2678,114136,"['감성', '새벽', '밤', '잔잔한', '휴식', '기분전환', '팝', '카페', '드라이브', 'Pop']"
2679,36352,"['발라드', '사랑', '기분전환', '감성', '잔잔한', '새벽', '휴식', '밤', '슬픔', '힐링']"
2680,103451,"['발라드', '기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽']"
2681,54829,"['여름', '기분전환', '드라이브', '신나는', '여행', '댄스', '아이돌', '추억', '스트레스', '산책']"
2682,124190,"['기분전환', '팝', '드라이브', 'Pop', '힙합', '매장음악', '감성', '신나는', '트렌디', '여행']"
2683,79001,"['힙합', '랩', '드라이브', '신나는', '기분전환', '클럽', 'HipHop', 'Pop', '외힙', '스트레스']"
2684,117158,"['알앤비', '감성', 'RnB', '카페', '기분전환', '드라이브', '팝', '힙합', 'soul', '그루브']"
2685,136015,"['발라드', '이별', '사랑', '힐링', '새벽', '감성', '게임', '고전풍가요', '국악기가들어간', '기분전환']"
2686,86373,"['힐링', '감성', '새벽', '기분전환', '카페', '사랑', '발라드', '이별', '위로', '드라이브']"
2687,14319,"['랩', '알앤비', '기분전환', '드라이브', '감성', '신나는', '국내힙합', 'HipHop', '트렌디', '감성힙합']"
2688,76491,"['발라드', '슬픔', '감성', '추억', '새벽', '회상', '잔잔한', '기분전환', '밤', '휴식']"
2689,140268,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2690,152570,"['감성', '새벽', '기분전환', '휴식', '카페', '힐링', '드라이브', '발라드', '슬픔', '추억']"
2691,107788,"['기분전환', '발라드', '드라이브', '휴식', '감성', '사랑', '힐링', '추억', '신나는', '댄스']"
2692,78513,"['새벽', '잔잔한', '힐링', '휴식', '인디', '밤', '감성', '사랑', '기분전환', '카페']"
2693,57159,"['드라이브', '신나는', '스트레스', '여행', '감성', '휴식', '매장음악', '카페', '팝', '사랑']"
2694,135160,"['힙합', '기분전환', '클럽', '드라이브', '스트레스', '신나는', 'HipHop', '외힙', '외국힙합', '그루브']"
2695,130598,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2696,117248,"['기분전환', '사랑', '휴식', '힐링', '설렘', '힙합', '드라이브', '새벽', '감성', '밤']"
2697,110017,"['기분전환', '댄스', '발라드', '신나는', '수록곡', '드라이브', '명곡', '감성', '추억', '여름']"
2698,148623,"['발라드', '추억', '기분전환', '사랑', '힐링', '회상', '감성', '설렘', '잔잔한', '새벽']"
2699,42889,"['감성', '밤', '회상', '이별', '발라드', '잔잔한', '기분전환', '휴식', '카페', '슬픔']"
2700,101269,"['스트레스', '드라이브', 'electronica', '클럽', '기분전환', '운동', '팝', '댄스', 'EDM', '힙합']"
2701,10079,"['기분전환', '댄스', '추억', '드라이브', '아이돌', '사랑', '스트레스', '신나는', '휴식', '운동']"
2702,5832,"['기분전환', '사랑', '설렘', '휴식', '힐링', '발라드', '추억', '드라이브', '잔잔한', '새벽']"
2703,109014,"['알앤비', '감성', '기분전환', '드라이브', 'RnB', '힙합', 'soul', '그루브', '밤', '새벽']"
2704,127276,"['힐링', '카페', '기분전환', '감성', '잔잔한', '드라이브', '밤', '새벽', '커피', '매장음악']"
2705,9836,"['감성', '팝', '기분전환', '드라이브', 'Pop', '카페', '잔잔한', '휴식', '새벽', '분위기']"
2706,102576,"['뉴에이지', '힐링', '기분전환', '휴식', '까페', '발라드', '여름', '산책', '여행', '잔잔한']"
2707,59507,"['기분전환', '휴식', '사랑', '힐링', '설렘', '잔잔한', '인디', '새벽', '감성', '밤']"
2708,69419,"['추억', '발라드', '회상', '80년대', '기분전환', '감성', '7080', '가요', '휴식', '힐링']"
2709,73380,"['기분전환', '엑소', 'EXO', '아이돌', '신나는', '댄스', '사랑', '휴식', '드라이브', '스트레스']"
2710,115,"['기분전환', '팝', '드라이브', '휴식', '힐링', '락', '여행', 'Pop', '신나는', '운동']"
2711,117797,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2712,149152,"['기분전환', '드라이브', '감성', 'Pop', '팝', '신나는', '카페', '휴식', '사랑', '여행']"
2713,119964,"['댄스', '기분전환', '추억', '드라이브', '여름', '회상', '여행', '신나는', '휴식', '발라드']"
2714,88324,"['새벽', '슬픔', '밤', '감성', '잔잔한', '발라드', '사랑', '추억', '회상', '휴식']"
2715,36187,"['힐링', '기분전환', '여행', '드라이브', '잔잔한', '감성', '카페', '사랑', '발라드', '밤']"
2716,105576,"['힙합', '기분전환', '랩', '감성', '새벽', '드라이브', '밤', '사랑', '휴식', '감성힙합']"
2717,5765,"['트로트', '성인가요', '신나는', '드라이브', '노래방', '추억', '정미애', '트롯', '고속도로', '송가인']"
2718,29976,"['기분전환', '카페', '휴식', '힐링', '감성', '드라이브', '산책', '봄', '사랑', '매장음악']"
2719,84140,"['기분전환', '드라이브', '카페', '감성', '휴식', '잔잔한', '힐링', '여행', '매장음악', '산책']"
2720,50941,"['뉴에이지', '기분전환', '휴식', '힐링', '재즈', '까페', '잔잔한', '여행', '사랑', '드라이브']"
2721,99537,"['잔잔한', '기분전환', '힐링', '휴식', '새벽', '감성', '발라드', '사랑', '아이돌', '밤']"
2722,23659,"['기분전환', '감성', '드라이브', '스트레스', '힐링', '히든트랙', '분위기', '잔잔한', '카페', '편안한']"
2723,141128,"['기분전환', '힐링', '잔잔한', '감성', '드라이브', '새벽', '밤', '카페', '팝', '여행']"
2724,10279,"['사랑', '기분전환', '설렘', '감성', '봄', '휴식', '드라이브', '카페', '힐링', '발라드']"
2725,68467,"['새벽', '밤', '잔잔한', '겨울', '피아노', '피아노연주곡', '락', 'bgm', '가을', '감각적인']"
2726,73964,"['CCM', 'OST', '기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑']"
2727,91369,"['공연', '콘서트', '내한공연', '내한', 'setlist', 'Fromm', '페스티벌', '프롬', '이유진', '콜드플레이']"
2728,79268,"['기분전환', '감성', '새벽', '사랑', '휴식', '잔잔한', '밤', '힐링', '드라이브', '발라드']"
2729,110292,"['발라드', '추억', '회상', '사랑', '기분전환', '감성', '이별', '잔잔한', '휴식', '새벽']"
2730,119729,"['드라이브', '힙합', '신나는', '감성', '팝', '알앤비', '매장음악', 'Pop', '여행', '카페']"
2731,142317,"['감성', '기분전환', '새벽', '드라이브', '잔잔한', '밤', '추억', '휴식', '팝', '카페']"
2732,123051,"['감성', '휴식', '사랑', '잔잔한', '힐링', '발라드', '인디', '여행', '매장음악', '산책']"
2733,117383,"['가을', '너도알았으면', '인디', '매장음악', '신곡', '기분전환', '감성', '잔잔한', '팝', '휴식']"
2734,69948,"['회상', '발라드', '이별', '사랑', '슬픔', '새벽', '기분전환', '감성', '잔잔한', '밤']"
2735,74123,"['감성', '카페', '휴식', '사랑', '힐링', '잔잔한', '매장음악', '팝', '새벽', '밤']"
2736,107200,"['댄스', '추억', '회상', '기분전환', '발라드', '드라이브', '90년대', '휴식', '신나는', '힐링']"
2737,74610,"['잔잔한', '휴식', '감성', '힐링', '새벽', '밤', '기분전환', '카페', '인디', '드라이브']"
2738,18333,"['팝', '기분전환', '드라이브', '힐링', 'Pop', '락', '추억', '휴식', '팝송', '감성']"
2739,66541,"['힙합', '랩', '국내힙합', '국힙', '기분전환', '드라이브', '신나는', '한국힙합', '스트레스', '트렌디']"
2740,101046,"['Rock', '메탈', '락', '록', '록메탈', 'M에센셜', '록명곡', '락메탈', 'Pop', 'IDOL']"
2741,92711,"['기분전환', '드라이브', '신나는', '감성', '팝', '트렌디', '알앤비', '매장음악', '휴식', '여행']"
2742,63131,"['OST', '휴식', '힐링', '잔잔한', '감성', '기분전환', '새벽', '추억', '영화', '카페']"
2743,13572,"['기분전환', '여행', '감성', '신나는', '카페', '힙합', '휴식', '매장음악', '사랑', '운동']"
2744,14588,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2745,77995,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2746,43525,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2747,104808,"['HiFi가이드', '오디오', '마크레빈슨', '고음질', 'HiFi', '재즈', 'Jazz', '1960_70', '편안한', '월드뮤직']"
2748,139185,"['감성', '슬픔', '설렘', '추억', '발라드', '기분전환', '새벽', '잔잔한', '밤', '회상']"
2749,133543,"['팝', '기분전환', '드라이브', '영국', 'Rock', '신나는', 'electronica', '트렌디', '여행', '팝송']"
2750,142422,"['발라드', '이별', '추억', '슬픔', '회상', '새벽', '밤', '잔잔한', '감성', '기분전환']"
2751,116352,"['감성', '휴식', '새벽', '힐링', '밤', '기분전환', '카페', '발라드', '사랑', '겨울']"
2752,69909,"['힐링', '기분전환', '잔잔한', '카페', '새벽', '드라이브', '사랑', '밤', '발라드', '겨울']"
2753,137888,"['감성', '발라드', '잔잔한', '새벽', '휴식', '기분전환', '밤', '카페', '드라이브', '힐링']"
2754,19735,"['팝', '재즈', '감성', '회상', '사랑', '낭만', '올드팝', '잔잔한', '추억', '명곡']"
2755,88817,"['발라드', '이별', '감성', '새벽', '잔잔한', '사랑', '슬픔', '추억', '밤', '기분전환']"
2756,16953,"['감성', '새벽', '잔잔한', '휴식', '힐링', '밤', '회상', '기분전환', '발라드', '사랑']"
2757,36959,"['발라드', '이별', '감성', '추억', '사랑', '기분전환', '새벽', '슬픔', '잔잔한', '회상']"
2758,98447,"['알앤비', '소울', '팝', '기분전환', '새벽', '추억', 'RnB', '밤', '락', '잔잔한']"
2759,116630,"['일렉트로니카', '신나는', 'electronica', '댄스', 'EDMFloor', 'dance', '기분전환', '드라이브', '클럽', '스트레스']"
2760,131486,"['드라이브', '기분전환', '휴식', '힐링', '감성', '사랑', '카페', '여름', '신나는', '잔잔한']"
2761,24473,"['힙합', '기분전환', '국내힙합', '랩', '드라이브', '알앤비', '감성', '신나는', '국힙', '트렌디']"
2762,76634,"['랩', '기분전환', '드라이브', '감성', '알앤비', '감성힙합', '신나는', 'HipHop', '국내힙합', '트렌디']"
2763,152731,"['기분전환', '사랑', '설렘', '휴식', '힐링', '드라이브', '새벽', '밤', '잔잔한', '감성']"
2764,6904,"['새벽', '잔잔한', '감성', '인디', '밤', '힐링', '위로', '휴식', '기분전환', '슬픔']"
2765,39487,"['락', '기분전환', '추억', '드라이브', '팝', '힙합', '비장한', 'Pop', '게임할때', '락음악']"
2766,72509,"['감성', '발라드', '걸그룹', '여자가수', '새벽', '듀엣', '잔잔한', '그룹', '아이돌', '이별']"
2767,60646,"['댄스', '기분전환', '추억', '드라이브', '회상', '운동', '신나는', '스트레스', '발라드', '아이돌']"
2768,87838,"['기분전환', '댄스', '드라이브', '여름', '추억', '여행', '신나는', '회상', '휴식', '발라드']"
2769,133934,"['드라이브', '휴식', '감성', '신나는', '힐링', '카페', '사랑', '여행', '스트레스', '잔잔한']"
2770,33989,"['프로듀스101', 'IOI', '걸그룹', '구구단', '댄스', '프리스틴', '여자친구', '다이아', '우주소녀', '트와이스']"
2771,99670,"['신나는', '일렉트로니카', '드라이브', '클럽', '기분전환', '댄스', '일렉', 'electronica', '빌로우', '운동']"
2772,70334,"['드라이브', '힙합', '휴식', 'RnB', '알앤비', '그루브', '기분전환', '새벽', '밤', '감성']"
2773,59540,"['기분전환', '드라이브', 'Pop', '팝', '매장음악', '감성', '팝송', '새벽', '여행', '밤']"
2774,109399,"['기분전환', '카페', '휴식', '감성', '힐링', '피아노', '잔잔한', '드라이브', '가을', '매장음악']"
2775,95112,"['감성', '카페', '휴식', '발라드', '잔잔한', '기분전환', '드라이브', '사랑', '새벽', '밤']"
2776,99384,"['발라드', '락', '겨울', '추억', '힐링', '회상', '감성', '잔잔한', '새벽', '밤']"
2777,5106,"['LALALA', '노래', 'ksksks', 'qqq', '휴식', '니은', 'kssksk', '키키키', '키', 'kwkwk']"
2778,68071,"['발라드', '추억', '사랑', '회상', '기분전환', '휴식', '설렘', '이별', '힐링', '감성']"
2779,116391,"['추억', '기분전환', '휴식', '사랑', '힐링', '설렘', '감성', '이별', '슬픔', '드라이브']"
2780,117719,"['기분전환', '드라이브', '신나는', 'Pop', '팝', '스트레스', '여행', '여름', '매장음악', '운동']"
2781,109055,"['잔잔한', '기분전환', '카페', '발라드', '휴식', '새벽', '드라이브', '사랑', '밤', '힐링']"
2782,56656,"['트로트', '신나는', '드라이브', '기분전환', '노래방', '유산슬', '송가인', '여행', '성인가요', '애창곡']"
2783,4139,"['드라이브', '힐링', '잔잔한', '카페', '여행', '사랑', '새벽', '분위기', '신나는', '밤']"
2784,60300,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
2785,31496,"['클럽', 'EDM', '기분전환', '일렉', '운동', '신나는', '드라이브', '스트레스', '매장음악', '일렉트로니카']"
